"","FD45571446","FD45571447","FD45571448","FD45571449","FD45571450","FD45571451","FD45571452","FD45571453","FD45571454","FD45571455","FD45571456","FD45571457","FD45571458","FD45571459","FD45571460","FD45571461","FD45571462","FD45571463","FD45571464","FD45571465","FD45571468","FD45571469","FD45571470","FD45571471","FD45571472","FD45571473","FD45571474","FD45571475","FD45571476","FD45571477","FD45571478","FD45571479"
"NS-T cells",-0.194113113691696,0.346855131101886,0.412949048044419,0.417853327027832,0.261949801201548,0.225334104005745,-0.0479918729091132,0.463147846496068,0.221305589126513,0.437847021526282,0.444695496820976,0.320520904489167,-0.0500499185539383,0.33046082707162,-0.0632564412449863,0.134999036659485,-0.0291541870281821,-0.298329042089223,0.33448058430981,-0.0813935158425727,0.360324383024189,-0.225176466466992,0.185521867829681,0.30470460476766,0.0835041073336485,0.0962639903315643,0.4374529276794,0.460730737568529,0.391738041441157,0.246939204455888,0.243917818296464,0.0939344578144431
"NS-T Priming & Activation",-0.0956255106289517,0.137566122425035,0.14561814183287,0.148462640203865,0.119041469867347,0.0897805529601813,-0.0128095430917179,0.144171210757584,0.0431181883349812,0.125206934394821,0.175260376051842,0.0853428207179067,0.00918810175520424,0.0994640810538953,-0.066443289602271,0.0327585910861892,-0.0471599372149957,-0.12571631136669,0.122998441821566,-0.108179292109092,0.137419104211947,-0.121767566709067,0.069250228575762,0.0876503985588638,-0.0117035082623521,0.0205854115007591,0.128889543892985,0.159249341458564,0.107835891903339,0.110864252467831,0.112999414788816,-0.0172504947109214
"NS-T-Cancer cells recognition",-0.0783002422900245,0.146913368608741,0.148753716326321,0.149474307390394,0.118570618422613,0.104294344007981,0.0196861890699392,0.149206203661161,0.0693157773562979,0.134157013105189,0.185139080055375,0.107687999019279,0.0316307583747532,0.120768271667814,-0.0452342817959561,0.0553703967636192,-0.0261575552926566,-0.0958734949065275,0.139837523160076,-0.0899657445160827,0.155472754581434,-0.112695758080736,0.102851666877628,0.110196612723665,0.0202278782031668,0.0475844252663347,0.134612490444444,0.16472133657184,0.122036531873945,0.133703529102211,0.15291879247675,0.00514430259642018
"NS-TGFβ",0.157331169741771,0.210617124426548,0.169739267183525,0.174830218162149,0.200345072820883,0.253608490093555,0.160604102810666,0.168369493358976,0.169794358635335,0.174797664122443,0.185690746639421,0.161225133721979,0.219484344011058,0.183073902678446,0.180306809303444,0.221883326321694,0.146763627621852,0.126204499469119,0.151832041188373,0.111748001682793,0.237684556363563,0.157957208966885,0.199403509826312,0.242222088667188,0.150279463910091,0.192329266582527,0.180592283190096,0.161307770899694,0.206304966243965,0.164077368431596,0.166306068073001,0.1563896067472
"NS-Th1",-0.103593191847027,0.0115570498003782,-0.00451775583105696,0.000735448623660484,-0.0550010506408909,-0.0802689640680815,-0.150977096028577,0.0586782937591931,-0.0624080689220424,-0.0851019121664215,0.11394200462282,-0.0553687749527211,-0.144200462281992,-0.127337675982349,-0.162429081739861,-0.0832632906072704,-0.157228409329691,-0.213437696995167,-0.00929817188484977,-0.21895356167262,-0.0349338096238705,-0.124395881487708,-0.0731771380542131,-0.113154023954612,-0.147825173355747,-0.113259088043707,-0.0623030048329481,-0.0108216011767178,-0.0584156335364572,0.065875183862156,-0.0350914057575121,-0.136898508089935
"NS-Treg",-0.16952090775373,0.00992855641941581,0.0875183862155915,0.020855221685228,-0.0509560832107586,-0.100493801218743,-0.116568606850179,0.0547383904181551,-0.0556839672200042,0.0239020802689641,0.0116095818449254,-0.0289976885900399,-0.117934440008405,-0.0266862786299643,-0.160853120403446,-0.15817398613154,-0.132958604748897,-0.211021222945997,-0.0890943475520067,-0.22825173355747,-0.0321496112628704,-0.178083631014919,-0.121716747215802,-0.0804790922462702,-0.100231140996008,-0.0853120403446102,0.120928766547594,0.128966169363312,-0.0309413742382854,-0.129228829586047,-0.0760664005043076,-0.181498213910485
"NS-TumorIntrinsic Factors",0.0752003121385671,0.191224238117136,0.198254323258504,0.184978331452141,0.174271560553489,0.176044410072043,0.10729310368853,0.189516881958669,0.113501038139431,0.187776779120159,0.19805052743057,0.148529186349512,0.107145395259396,0.170459010910915,0.0616856876106071,0.140452252553544,0.0923773392974095,0.0588367264467762,0.152958000640999,0.0361007761659908,0.188134902387024,0.0717302091607096,0.136173236904812,0.177937446873737,0.111581176929616,0.103490308376183,0.187808480693394,0.184377743405376,0.171276632805206,0.150079428117554,0.167115365857057,0.0858419380460683
"NS-WNT",0.0851718617452147,0.0500612311283749,0.0378724096362488,0.0384145602520682,0.0764432368305237,0.0971438229910131,0.0314590867632332,0.0396072916068707,0.0732206297876683,0.0391895167205628,0.0241958630718891,0.0695850315404094,0.0534640235229585,0.0535565080397746,0.0603620928289419,0.120424408258548,0.0374785531594625,-0.00197406606583622,0.0217928601953018,0.00559531326738238,0.0682950319868864,0.0780952016481379,0.0340311130671055,0.0759999489740597,0.00424631497037309,0.0844367692925891,0.0420421856961533,0.0315531658406842,0.0662348596467729,0.0127118373803282,0.0272893107033287,0.035002200493676
"TIS",-0.083539267749794,0.266999082788556,0.245520561310035,0.272195640616693,0.237803132539975,0.172093987883462,0.0750068644805486,0.23808647492858,0.152338889180994,0.208913893124419,0.303953356584935,0.209930420456736,0.0773612352559722,0.246624720308931,-0.0204181783129152,0.186030343925081,0.00944085154611463,-0.108695398169082,0.304365225417857,-0.0773028141449194,0.261183261183261,-0.080311501364133,0.214040345619293,0.159060238007606,0.0741539162591794,0.161201371727688,0.187441213757003,0.26273434168171,0.206945101681944,0.309687388634757,0.316852737905369,0.114832535885168
"IPI panCancer up",0.00484045420617596,0.257826106488265,0.264599977884057,0.273564709866475,0.22954102507395,0.202254616703066,0.0658061606723246,0.280263421612805,0.184301827329776,0.252761037237719,0.315767284991568,0.221792669947198,0.0744132363917839,0.22388158985984,0.0130725955823404,0.1739617601526,0.0607540499820308,-0.0347272136676526,0.247427293837945,-0.0465894797224449,0.240563576424405,-0.0151857048074531,0.182975734663976,0.189017879357532,0.11763262654466,0.165962008956957,0.251930825477566,0.296985147762143,0.226970910623946,0.242096142150223,0.248559008099964,0.124381444723965
"IPI panCancer down",0.184751338294024,0.0953921413918258,0.0171236895238789,0.0558967884989662,0.0536066164123604,0.114838372925796,0.135510615311783,0.0526011256640893,0.11636785181049,0.0314716581088681,0.0055291875553829,0.0857378117122476,0.229035416742534,0.0975245101014393,0.170894987921972,0.15741493791044,0.152612050513266,0.147097024799408,0.0603597916995424,0.136538360382451,0.142696738325585,0.19615769008226,0.148733729055648,0.146508296816013,0.124533165009731,0.12209732826744,0.129277381920589,0.057432336744314,0.0550754016905193,0.0892823183339201,0.0968164180251919,0.0895230696398441
"DNA Damage response",0.0743613112034165,0.00748666538140219,0.0694714642083063,0.0334022702443755,0.0215632320895479,-0.011292800766485,0.0983198088461247,0.0600890337732444,0.0682942788205946,0.0597852439957702,0.0338024548550864,0.063655642603011,0.00785179732548158,0.0467427309532573,0.0974288869025711,0.0914816177974073,0.0584240321082427,0.104018788229315,0.0683877525982789,0.0939995676837782,0.022889391310444,0.0667753299332247,0.0756086019243914,0.0159080685396474,0.105824000560843,0.0793709214761846,0.0494125757283652,0.0367001419632998,0.0143014879856985,0.0578252157199526,0.0630100893258788,0.0610588242167189
"MEKup",0.238539765976103,0.0811746067359138,0.0520063279402372,0.0627013253417523,0.104939868541849,0.0895996501775441,0.221026893746008,0.0614478711884119,0.179971977572901,0.0741930388078563,0.0722161298372456,0.184903375283029,0.237483201424931,0.175229456516016,0.214594785172839,0.240256826460131,0.202459746378719,0.210873342750456,0.0986932025009558,0.193552781294572,0.155106652350198,0.231254850695867,0.191016110606168,0.156682913874535,0.197717225321834,0.207764318567376,0.123737102013997,0.0369271027695041,0.0675800665303702,0.171432463432335,0.217241347732221,0.169803545386487
"Roh-Immune Score",-0.0805175929207176,0.141940023316847,0.140661191829859,0.151013820624624,0.128522564442322,0.0948441006835843,0.0318090072877987,0.135866857721009,0.0793658742020142,0.0984854321063741,0.185605185173772,0.100795289380563,0.0266217791678864,0.104661315090725,-0.0555662552835257,0.076536010148478,-0.0314251010482309,-0.127713665007781,0.165897570220175,-0.150893127693122,0.129420057624455,-0.114821348782029,0.0966827419379689,0.100235479613166,0.0128371056294265,0.0944910096605704,0.0918331972327936,0.159160593501071,0.0704756842262042,0.136028637607918,0.168958548397866,-0.00397131103338827
"IPI Neoadjuvant",-0.129499013119703,0.169990131197028,0.21875544235458,0.219401268431441,0.170492641936607,0.130355276907001,0.00626596424010217,0.227499492046906,0.120548153953326,0.164453442470684,0.246088761174968,0.162644766631836,-0.00334160571229536,0.153459886218507,-0.108344580866133,0.0750555120167189,-0.072541144200627,-0.219689713224196,0.228515398235226,-0.149111444908859,0.199921267270405,-0.166040795889934,0.149209407291304,0.132187536282364,0.0354460553814002,0.0885071984209915,0.190948638685708,0.222331069313828,0.148231597585046,0.195848571926158,0.217774004411935,0.0263682079414839
"TIP 'Hot'",-0.108650430681656,0.265535704898581,0.26677480643732,0.275857796201591,0.232804650010138,0.195928237246641,0.0376686867776602,0.271836348480411,0.190551287539144,0.215922830258109,0.309283498922357,0.236424328444515,0.0568034184183057,0.262115033681033,-0.0430719204571909,0.193247272099188,-0.00991281230991059,-0.244286990935784,0.308637664180954,-0.145207680927599,0.306835334670061,-0.158060543252153,0.217826540803989,0.22721742852637,0.0862189379773357,0.129362200644333,0.241117894879131,0.286919593574695,0.239338094487125,0.274250719054378,0.278080669265025,0.0958313620354307
"TIP 'Cold'",0.14423312668558,-0.0363910195789989,-0.0399810864768309,-0.0189835732548773,0.207926167209555,0.0756365801548107,0.063658015481069,-0.104497215509089,-0.18531750201394,-0.109505796644601,0.0551994676193478,-0.0834821897656824,7.00500858114017e-05,0.0251654933277293,-0.500052537564359,0.239536268431929,-0.164635214178137,0.153392175405415,-0.0308920878428076,-0.177524429967427,-0.0363910195789989,0.0694196350390529,-0.115880354453434,-0.056810619593009,-0.0818535252705684,0.0315750761794683,-0.0570032573289903,-0.046828482364891,0.0992084340303317,0.15108052257364,0.227259990893489,-0.111799936954923
"Nature-PD1-100",-0.0684835632336255,0.187208987824498,0.211993715591733,0.21067584328203,0.161820818934258,0.129310967219139,0.0180671349800811,0.218822298442583,0.106459406192384,0.19460922338205,0.23621325609287,0.168863300111744,0.0137546860974709,0.149812879373197,-0.03148454059273,0.0806353588481171,-0.00340243811765156,-0.096295733563503,0.174882625313709,-0.0729959019882307,0.162220059891531,-0.072874136190196,0.101100094718705,0.133920826369515,0.0393901580907985,0.0767711805140241,0.18372950320632,0.228935863906786,0.160625789996024,0.150948102985848,0.173830913642187,0.0447230690153457
"Fges-MHCII",-0.100828019526779,0.287325111531544,0.274589493845327,0.260388199845841,0.328661855044029,0.201510055357018,0.123654030317894,0.256277298951253,0.197913017074253,0.191483895078598,0.322565575876486,0.238490645364726,-0.0457454511480158,0.179034405437601,0.0470009109382664,0.14093266064046,0.0300200873566441,-0.0828661855044028,0.237054165790764,-0.0983871721206176,0.175711816504333,-0.120705159647771,0.191810898558849,0.180552635881625,0.0787144091747833,0.244516852357929,0.108331581528975,0.295932310279588,0.199921752738654,0.205177165814122,0.281964590194567,0.0812078107116997
"Fges-Co-activation molecules",-0.0636184768813692,0.183180510810222,0.24365993046012,0.219872935769482,0.184663677803561,0.135493875834516,-0.00833952884102701,0.241636064613513,0.0741883884921261,0.227964644302761,0.25031728509098,0.12926832931564,0.059101388544694,0.118153963998468,-0.0762197640450282,0.0074045704072514,-0.0020914532032652,-0.11580718078116,0.157899084566803,-0.0790696975841275,0.177777277130691,-0.0735988765479382,0.0660253377490406,0.116235234039997,0.0210384421865261,0.0176928680319313,0.24177123932683,0.254064628532378,0.164590232875992,0.116073775354646,0.129884125231862,0.000848596811378721
"Fges-Effector cells",-0.173815155497153,0.197888742882173,0.172720105124836,0.234537888742882,0.115418309242225,0.0402540516863776,-0.0119929916776171,0.239474375821288,0.0390275952693824,0.137985107314936,0.332952255803767,0.0912089356110382,-0.0631449846692948,0.0876171703898379,-0.105624178712221,0.0538370565045992,-0.0794568550153307,-0.187446342531756,0.216508979413053,-0.141349102058695,0.233596145422689,-0.229610162067455,0.131090670170828,0.0879413053000438,-0.0302584318878668,0.0104161191414804,0.136162943495401,0.239886114761279,0.0898510731493648,0.223088042049934,0.194590451160753,0.00576872536136663
"Fges-Effector cell traffic",-0.156114994481526,-0.0010038366531771,0.00392599989488629,0.0124559836022494,0.0215273033058285,0.0627424186682083,-0.0277290166605351,0.0201240342670941,0.0237819940085142,-0.0638829032427603,0.0275555789141746,0.0170547117254428,0.00494034792663056,0.0297419456561728,-0.135312976296841,0.00524517790508217,-0.110111946181742,-0.308393335785988,0.0646922793924423,-0.247832028170495,0.103836653177064,-0.213554422662532,0.0531087402112788,0.0312660955484312,-0.0650076207494613,-0.0287328533137121,-0.022510117201871,0.0280075681925684,-0.0294371156777212,0.0485047563988017,0.0176275818573606,-0.0720975455931046
"Fges-NK cells",-0.273950021649038,-0.0460691532133358,-0.0623801571101626,0.0130265355353498,-0.101249458774046,-0.135556998824766,-0.148682501391724,0.0146161934805468,-0.135120925341746,-0.0789262077070576,0.0904775159275066,-0.0941856868930537,-0.148110348240242,-0.0819323312921383,-0.229523102616441,-0.133469413001794,-0.170347003154574,-0.240715655347312,0.0180243706315333,-0.250822663450238,0.00288860023504667,-0.315766685222985,-0.0230964310014227,-0.0868250139172388,-0.158300859776087,-0.12029751963877,-0.0413651264922373,0.00223603637038416,-0.108334879693202,0.0523721160388445,0.0200717510979155,-0.153884455990598
"Fges-T cells",-0.178214829996321,0.312437595249356,0.354912239213832,0.359346260970098,0.18965789058805,0.174713595039151,-0.065807451784119,0.408015397551106,0.176901045772242,0.374205160544432,0.393806821167691,0.263499132902412,-0.033560618004099,0.268590046770718,-0.0845223080561249,0.0601713174628199,-0.0424812128855956,-0.2736087025067,0.232572652267592,-0.109293709601135,0.281609648431342,-0.20212570287456,0.0931473014872037,0.244232487256293,0.0477166430185506,0.0578919018340428,0.376083871984865,0.401748646802249,0.339396447527458,0.185880760943823,0.185374954017552,0.0490895475327132
"Fges-B cells",-0.229301449181601,0.0748730348709322,0.355336578896293,0.3048537879278,-0.0237149835026201,0.17328718380022,-0.268761726078799,0.335430549265705,0.100751277738242,0.366977744711134,0.301752442259171,0.181083004463997,-0.149378113476095,0.00422138836772978,-0.181030439283173,-0.1818916995536,-0.0768947725949408,-0.394105421491881,0.0713875590347416,-0.144635116775571,0.0533455715856893,-0.311125218347674,-0.0712015591641328,0.111531183282655,0.0640567380474866,-0.192056996829915,0.351434625088957,0.334824027948502,0.322988775312156,-0.175422138836773,0.0257811994565569,-0.0450807077699424
"Fges-M1",-0.107683413916334,-0.0239997197113026,-0.0249982481956415,-0.0419790717772639,-0.0028554411043375,-0.00777217200383062,-0.157679910307617,-0.0361222058720482,-0.120979608997267,-0.0384871417560087,-0.00765538504659796,-0.0689918949851681,-0.0668955691028426,-0.076331955247238,-0.182742391329736,-0.0339616471632448,-0.178847546306029,-0.151250788311961,-0.0353689299978978,-0.176646112162194,-0.0385805713217948,-0.146012893280078,-0.0721393034825871,-0.0572956812183216,-0.136284539742602,-0.109149090229603,-0.0458272020180786,-0.0415119239483334,-0.0454826804942424,-0.0397601195898442,-0.0366185504402868,-0.134754630602854
"Fges-Th1",-0.183079348397267,-0.0803393138653254,-0.0162450266496509,-0.0490578785376474,-0.116327603032805,-0.115982283612341,-0.165648224607762,0.0486975452293371,-0.0362510322047894,-0.0244351024697845,0.0043990691389536,-0.0243375121987839,-0.183597327527963,-0.0558366489002328,-0.147181142556865,-0.16561819683207,-0.173815779596126,-0.242046392913445,0.0413332332407478,-0.266226259289843,-0.0351700322798588,-0.252180767209669,-0.0637339539073643,-0.106020569026349,-0.126326852338413,-0.0722318144283462,-0.0121087005480069,0.00311538172809844,-0.0492155243600331,-0.0207191652278357,-0.0673673147661587,-0.147008482846633
"Fges-Antitumor cytokines",-0.385008632985512,-0.245401996847084,-0.26266796787028,-0.250619322873658,-0.233090608813152,-0.236671421064485,-0.301358756850086,-0.20659860370843,-0.282501313715187,-0.265332932962991,-0.241738608212597,-0.269912168756099,-0.320276255536371,-0.283957660836273,-0.387861271676301,-0.242864649801066,-0.348434802192028,-0.442451767885294,-0.161384280459425,-0.397012236318595,-0.231161324224908,-0.392808347721643,-0.231686810299527,-0.265640717663839,-0.289415209068388,-0.347631559192253,-0.218136776518279,-0.216710457172885,-0.290586292320396,-0.232595150514226,-0.242399219277832,-0.295135500337812
"Fges-Checkpoint molecules",-0.1721556536566,0.222882068530586,0.208277859528648,0.225381309415364,0.162713428164343,0.0970441221124424,0.0824107163711957,0.192231331604886,0.0513629037909047,0.202041436012426,0.280925186275197,0.112728610468783,0.0192523298997969,0.168587812113143,-0.124331394669843,0.105166654987971,-0.0837712844229557,-0.14848877677341,0.222952140704926,-0.159104711185855,0.23234765141429,-0.196435662065261,0.116173825707145,0.0923960012145844,0.0120699320299908,-0.0101838226706841,0.193977296615514,0.232540349893724,0.167998037979118,0.231004601406115,0.261947305724897,0.00958820918879788
"Fges-Treg",-0.128736581337737,0.0791231889497785,0.0852338413032054,0.0608963291044216,0.0168530891074244,0.0359432475039412,0.0527437880039037,0.0669469259064635,-0.019045116732978,0.106846332857894,0.0952180767209669,-0.0149763531266421,-0.0467232189775542,0.0123939644170858,-0.11504391562195,-0.0675174536446213,-0.0691389535320172,-0.168538398018167,0.0156444711358007,-0.117003227985887,0.050026274303731,-0.176210494707605,-0.0393438931011186,-0.0223181442834622,-0.029412206290819,-0.0639141205615194,0.0909090909090909,0.122152991517153,0.0499436979205765,-0.0254034982358681,0.0428421289692966,-0.060978905487576
"Fges-Treg & Th2 traffic",-0.19248909559094,-0.0321745756476956,-0.00917021388407169,-0.0241539229596931,-0.101213936623049,-0.0626609385674497,-0.103322560302696,0.0390850806663514,-0.0465736507436019,0.0779599558568501,-0.0387434967680908,-0.0719296862683273,-0.139602711650638,-0.0526104892532451,-0.153581375794839,-0.133624993431079,-0.0994797414472647,-0.215454043827842,-0.0206001366335593,-0.175423038520153,-0.0691181880287982,-0.191904461611225,-0.0921619633191444,-0.0691378947921593,-0.110922802038993,-0.146808818119712,0.00631273319669978,0.0254611382626517,-0.00820458247937361,-0.0887592621787798,-0.0620894424299753,-0.146802249198592
"Fges-Neutrophil",-0.322386590598511,-0.202216106189616,-0.231907533232037,-0.218700725323242,-0.151711055684566,-0.167607962309949,-0.265120457173437,-0.21021473008228,-0.24534369236356,-0.196888468411647,-0.234678860506675,-0.23393824718328,-0.217023594507038,-0.259649474881263,-0.29248970308573,-0.162786808482173,-0.274323174985427,-0.335583842206359,-0.247933449920205,-0.332965415746873,-0.22673279626922,-0.302824842559942,-0.287826228223579,-0.217883661592271,-0.307311525854572,-0.24814368854104,-0.260963466261479,-0.244689085748688,-0.201633171831847,-0.223923243790793,-0.202564911174183,-0.270491098305668
"Fges-Granulocyte traffic",-0.0665101721439749,-0.0798822787471095,-0.0803202298367318,-0.0502534276971948,0.11400742765048,0.0276901875598533,-0.114299395043562,-0.0831114381145914,-0.226338962464672,-0.112132996986896,-0.0768341391633383,-0.0808866465793101,-0.0776750052554131,-0.10963959544998,-0.307371592740523,0.100249924088478,-0.191507252470044,-0.0417104617756289,-0.153411347020765,-0.190970032466774,-0.0510534183542383,-0.0154625931375984,-0.185580314390489,-0.0435907317870741,-0.199185994908089,-0.0256697731997291,-0.143391026090206,-0.0713626702169902,-0.044904585055941,-0.0470709831126059,-0.0745567934973022,-0.229299511830519
"Fges-Myeloid cells Immu-Suppress ",-0.119015088957286,0.0212671721342241,0.0348997822986262,-0.0417836498761354,0.0297725395991293,0.141798663763982,-0.0608813152165754,0.00182418737332035,-0.0298325951505142,0.0296073868328203,0.0671871481120037,-0.014908790631334,0.0126341866226259,-0.011883492230313,-0.158884468133023,0.0310937617295999,-0.121582463778996,-0.16523534269199,0.0432099692215299,-0.162240072066662,0.0452068163050822,-0.141783649876135,-0.0405600180166654,-0.0189174986862848,-0.107094062007357,-0.0324299977479168,-0.0206741235642969,0.037444636288567,0.00770963140905345,0.0752270850536747,0.113002026874859,-0.0529164477141356
"Fges-Myeloid cells traffic",-0.0580590894753443,0.0254862790453159,-0.00761574317456981,0.00925244453790353,0.089054778677321,0.0703220832019066,-0.0723898643675744,-0.00545333473521886,-0.094056005327165,-0.0288192619072653,-0.00498019836680336,-0.000683419198822421,-0.0583569901517542,-0.0322924333228192,-0.14024462902604,0.0662846528580942,-0.133606701012862,-0.11371744997021,-0.0297550205025759,-0.189717169593103,-0.00168226264325516,-0.0663757754179372,-0.0422107734903445,0.00750008761784593,-0.126197735954859,-0.0310587740510987,-0.0406827182560544,0.00695335225878801,0.00369396838748115,-0.0137735253916518,0.00557599971962297,-0.128027196579399
"Fges-TAM",-0.0197461768879079,0.350931473014872,0.248278942666456,0.297900572809922,0.309704924063272,0.326593620263808,0.149620316359241,0.139839192810973,0.102475169478165,0.151301960166062,0.275500551789374,0.137901361080456,0.160051763098429,0.231850070944348,-0.0136239424036996,0.221694518892217,0.0295995585685007,-0.0518222187187976,0.294957696147985,-0.0355969835514215,0.269805297177992,-0.0315045456934153,0.166863734300279,0.203091334279258,0.0362407378212203,0.103999159178097,0.109582742130433,0.216406537390299,0.23005018655736,0.325220715749645,0.311031846129592,0.0694203584003363
"Fges-Macrophage & DC traffic",-0.048162941162731,0.102544787798099,0.142485927171654,0.136500595613482,0.198199145119473,0.136214467568262,0.0108728657183566,0.17319505757597,0.0219501086118702,0.023077102749165,0.148459580034102,0.0612839558078154,0.072740756312335,0.116646812883937,-0.136331254525495,0.129020391002733,-0.0809041646228949,-0.172903090182888,0.215360988484806,-0.206391750169341,0.21655805479644,-0.0981535982061523,0.109119893490295,0.129382430570154,-0.0271004134258286,0.0372141639221731,0.0911055053371639,0.128559082521664,0.0327353841123024,0.178322004998482,0.233340340550767,0.0282624436502931
"Fges-Th2",-0.284859790166921,-0.197169530415287,-0.109969698561995,-0.156534075981294,-0.180705165256686,-0.10965442348449,-0.256520063755627,-0.0792041055821204,-0.266319864081411,-0.049883523374144,-0.135664617378663,-0.249934317692186,-0.265689313926401,-0.181037955616275,-0.272336363477134,-0.234161806175888,-0.178182964636645,-0.300273238400504,-0.151270733715166,-0.236841644334682,-0.0955458637661359,-0.305694218205384,-0.30001050916925,-0.210752631671133,-0.19447217697441,-0.222881964514039,-0.0679155062792287,-0.142802094827737,-0.15264568335873,-0.202643056066418,-0.213896624805142,-0.294274254286865
"Fges-Protumor cytokines",-0.124727873282787,-0.0338788379250807,-0.0905562645447039,-0.056377148862698,0.0070865550634337,0.0606636138428045,-0.0632309886645147,-0.106058103745965,-0.0906313339839351,-0.0327002477291494,-0.0233616094887771,-0.0503340590045793,-0.0965918474588995,-0.0818331957060281,-0.0833571053224232,0.0071165828391262,-0.179843855566399,-0.133676150439156,-0.0572404474138578,-0.138135275129495,0.00377599279333385,-0.129284588244126,-0.120696644396066,-0.0049320621574957,-0.146633135650477,-0.0754147586517528,-0.0958411530665866,-0.0880864799939944,-0.0621800165152766,-0.0505442534344269,-0.0657458148787629,-0.0999249305607687
"Fges-CAF",0.0796170940549397,0.405424777634485,0.260459619972215,0.295418191076598,0.361862169357562,0.437209070631147,0.131180432941645,0.162923214018852,0.1464402145336,0.284536533256582,0.253067730847784,0.148814696326472,0.107809222288026,0.274166855776522,0.0603251213531779,0.259659823657366,0.0950872027054702,0.0506362393521926,-0.00158852278450888,-0.0192421583984149,0.362769896662995,0.150076658677928,0.145554626918542,0.365302123749799,0.0492552761649628,0.167658340298111,0.204886229666078,0.210006033065628,0.350241599371233,0.123647403291065,0.0548151059107439,0.0887635536417023
"Fges-Matrix",0.0445238846248204,0.163925980443697,0.16434304139067,0.150327690744051,0.194073528896366,0.19786212455753,0.0491255738968913,0.0582798864472716,0.0677391091017419,0.135225878806995,0.116121683664529,0.101731328637017,0.0424771317421933,0.145228332106684,0.0421932499211439,0.139396488276732,0.00953282164511271,-0.00963095363263594,-0.074114183576911,-0.0851084708933516,0.172614166053342,0.076311639154663,0.104678792976553,0.224743279711212,-0.013170714611152,0.0669750814845967,0.10915431255038,0.101997686888866,0.1506115725651,0.0684926225773665,0.0229769039357937,-0.0106333017909088
"Fges-Matrix remodeling",-0.0460753394656154,0.0815330705212439,-0.086197985107315,-0.0804292597459483,0.116443276390714,0.0450985545335085,-0.014077967586509,-0.11323258869908,-0.119093298291721,-0.0773674989049496,-0.103333333333333,-0.124945247481384,-0.0254139290407359,-0.0904204993429698,-0.146184844502847,0.0802540516863776,-0.168357424441524,-0.0577792378449409,-0.127612790188349,-0.189754708716601,0.0110819097678494,-0.0870039421813403,-0.130275952693824,0.0178055190538765,-0.17622864651774,-0.061419185282523,-0.11431011826544,-0.0843320192728866,-0.0417827420061322,-0.0780551905387648,-0.0549627682873412,-0.185821287779238
"Fges-Angiogenesis",0.0447096344583465,0.113741982967091,0.0883853783338591,0.0751060175936634,0.138078715872849,0.226355448077665,0.027228121823853,0.0420250236568184,-0.00585988154067224,0.0547120877580346,0.0911225598429889,0.046248203834157,0.134977044124347,0.0225493288472995,0.0584200750008762,0.151144289068798,-0.0150282129464129,0.0618652087057091,-0.0478007920653278,-0.0192373742683909,0.161307959205131,0.0974205306136754,0.0890267409666001,0.229551747099849,-0.0491150597553709,0.0441628990992886,0.0499036203693968,0.0551536817018891,0.120947674622367,0.0605369221603056,0.0361651421161462,0.00284232292433328
"Fges-Endothelium",-0.0539549061859463,0.199306249014558,0.166463446681032,0.0857308035948915,0.0963105061228781,0.299852840700058,-0.0434645503757818,0.124491512061807,0.00703736795080678,0.136301045882167,0.152378199400851,0.00446733589110215,0.0270615441215115,0.0502075997267041,0.0320544489409786,0.0274925106427708,-0.0343143953329479,-0.0281704945603616,-0.00692699847585004,0.00323224890944451,0.241672360330057,0.00302727702738215,0.0657959741420087,0.296331528880013,-0.0421821621905713,0.000536080306932307,0.11035370788879,0.119314658117412,0.205134808430126,-0.0240605455405476,-0.0325957849371946,0.0643927051032743
"Fges-Tumor proliferation rate",0.270777696001122,-0.0331686117828479,0.164143272701784,-0.0223846072968142,-0.029390530263204,-0.0147898924052852,0.239613780534819,0.0778782462411944,0.0741807731398731,0.117555111625136,-0.0323344898889006,0.0932989871377002,0.0466933024918516,0.0782076893421652,0.0988504538604423,0.222994427504994,0.083808222058669,0.290922791154102,0.146865033470017,0.0996775663267094,0.0700066589562962,0.270406196334069,0.177783618967511,0.104671783548873,0.150706199838783,0.166274138716574,0.10882486944941,0.00692531454806722,0.0379665650299653,0.149192163459853,0.16523323870606,0.0503767567378124
"Fges-EMT",0.112408978304932,0.0970948127017491,0.000382854140079547,-0.010599804819458,0.0498986562570378,0.0735380226709706,0.0249455746565573,-0.0162225058178816,0.0248254635537872,-0.00750694392312889,0.0011260415884693,0.0254034982358682,0.0456872607161624,0.0222580887320772,0.0701523909616395,0.144929059379926,0.0070715411755875,0.0123038810900082,0.0375272126717213,0.0239471511147812,0.0334509421214624,0.119548081975828,0.114698596201486,0.0610239471511147,-0.0700472937467157,0.0945950003753472,-0.0186997973125141,-0.00338563170933109,0.0307784700848285,0.0236769011335486,0.00888071466106144,0.0753997447639067
"MP_1_Cell_Cycle",0.29947055712953,-0.0106587189331178,0.170248234115639,-0.00371233389079245,-0.0182478299935943,0.00527400764392549,0.268403674931106,0.0892389608044608,0.122634918724178,0.135473317197113,-0.0107586746516597,0.128788106774203,0.0634267399818575,0.140082028176765,0.171626118321776,0.286386031134594,0.109407445303801,0.299629626445059,0.213402234708925,0.129173957343628,0.110178071649979,0.302887323035386,0.241549980008856,0.146416856188441,0.222845363129452,0.210390665640598,0.114978095725335,0.0355283465819443,0.063839460368095,0.19770596251983,0.194360132930358,0.0831266148759905
